npy_path,speaker,video_id,transcript
processed_grid_data/s10_lgio7a.npy,s10,lgio7a,lay green in o seven again
processed_grid_data/s10_lgiu8n.npy,s10,lgiu8n,lay green in u eight now
processed_grid_data/s10_lgiu9s.npy,s10,lgiu9s,lay green in u nine soon
processed_grid_data/s10_lgiv1a.npy,s10,lgiv1a,lay green in v one again
processed_grid_data/s10_lgivzp.npy,s10,lgivzp,lay green in v zero please
processed_grid_data/s10_lgwc8n.npy,s10,lgwc8n,lay green with c eight now
processed_grid_data/s10_lgwc9s.npy,s10,lgwc9s,lay green with c nine soon
processed_grid_data/s10_lgwd1a.npy,s10,lgwd1a,lay green with d one again
processed_grid_data/s10_lgwdzp.npy,s10,lgwdzp,lay green with d zero please
processed_grid_data/s10_lgwj2n.npy,s10,lgwj2n,lay green with j two now
processed_grid_data/s10_lgwj3s.npy,s10,lgwj3s,lay green with j three soon
processed_grid_data/s10_lgwj4p.npy,s10,lgwj4p,lay green with j four please
processed_grid_data/s10_lgwj5a.npy,s10,lgwj5a,lay green with j five again
processed_grid_data/s10_lgwp6n.npy,s10,lgwp6n,lay green with p six now
processed_grid_data/s10_lgwp7s.npy,s10,lgwp7s,lay green with p seven soon
processed_grid_data/s10_lgwp8p.npy,s10,lgwp8p,lay green with p eight please
processed_grid_data/s10_lgwp9a.npy,s10,lgwp9a,lay green with p nine again
processed_grid_data/s10_lgwx1s.npy,s10,lgwx1s,lay green with x one soon
processed_grid_data/s10_lgwx2p.npy,s10,lgwx2p,lay green with x two please
processed_grid_data/s10_lgwx3a.npy,s10,lgwx3a,lay green with x three again
processed_grid_data/s10_lgwxzn.npy,s10,lgwxzn,lay green with x zero now
processed_grid_data/s10_lraa8n.npy,s10,lraa8n,lay red at a eight now
processed_grid_data/s10_lraa9s.npy,s10,lraa9s,lay red at a nine soon
processed_grid_data/s10_lrab1a.npy,s10,lrab1a,lay red at b one again
processed_grid_data/s10_lrabzp.npy,s10,lrabzp,lay red at b zero please
processed_grid_data/s10_lrah2n.npy,s10,lrah2n,lay red at h two now
processed_grid_data/s10_lrah3s.npy,s10,lrah3s,lay red at h three soon
processed_grid_data/s10_lrah4p.npy,s10,lrah4p,lay red at h four please
processed_grid_data/s10_lrah5a.npy,s10,lrah5a,lay red at h five again
processed_grid_data/s10_lran6n.npy,s10,lran6n,lay red at n six now
processed_grid_data/s10_lran7s.npy,s10,lran7s,lay red at n seven soon
processed_grid_data/s10_lran8p.npy,s10,lran8p,lay red at n eight please
processed_grid_data/s10_lran9a.npy,s10,lran9a,lay red at n nine again
processed_grid_data/s10_lrau1s.npy,s10,lrau1s,lay red at u one soon
processed_grid_data/s10_lrau2p.npy,s10,lrau2p,lay red at u two please
processed_grid_data/s10_lrau3a.npy,s10,lrau3a,lay red at u three again
processed_grid_data/s10_lrauzn.npy,s10,lrauzn,lay red at u zero now
processed_grid_data/s10_lrbb2n.npy,s10,lrbb2n,lay red by b two now
processed_grid_data/s10_lrbb3s.npy,s10,lrbb3s,lay red by b three soon
processed_grid_data/s10_lrbb4p.npy,s10,lrbb4p,lay red by b four please
processed_grid_data/s10_lrbb5a.npy,s10,lrbb5a,lay red by b five again
processed_grid_data/s10_lrbh6n.npy,s10,lrbh6n,lay red by h six now
processed_grid_data/s10_lrbh7s.npy,s10,lrbh7s,lay red by h seven soon
processed_grid_data/s10_lrbh8p.npy,s10,lrbh8p,lay red by h eight please
processed_grid_data/s10_lrbh9a.npy,s10,lrbh9a,lay red by h nine again
processed_grid_data/s10_lrbo1s.npy,s10,lrbo1s,lay red by o one soon
processed_grid_data/s10_lrbo2p.npy,s10,lrbo2p,lay red by o two please
processed_grid_data/s10_lrbo3a.npy,s10,lrbo3a,lay red by o three again
processed_grid_data/s10_lrbozn.npy,s10,lrbozn,lay red by o zero now
processed_grid_data/s10_lrbu4n.npy,s10,lrbu4n,lay red by u four now
processed_grid_data/s10_lrbu5s.npy,s10,lrbu5s,lay red by u five soon
processed_grid_data/s10_lrbu6p.npy,s10,lrbu6p,lay red by u six please
processed_grid_data/s10_lrbu7a.npy,s10,lrbu7a,lay red by u seven again
processed_grid_data/s10_lria4n.npy,s10,lria4n,lay red in a four now
processed_grid_data/s10_lria5s.npy,s10,lria5s,lay red in a five soon
processed_grid_data/s10_lria6p.npy,s10,lria6p,lay red in a six please
processed_grid_data/s10_lria7a.npy,s10,lria7a,lay red in a seven again
processed_grid_data/s10_lrig8n.npy,s10,lrig8n,lay red in g eight now
processed_grid_data/s10_lrig9s.npy,s10,lrig9s,lay red in g nine soon
processed_grid_data/s10_lrih1a.npy,s10,lrih1a,lay red in h one again
processed_grid_data/s10_lrihzp.npy,s10,lrihzp,lay red in h zero please
processed_grid_data/s10_lrin2n.npy,s10,lrin2n,lay red in n two now
processed_grid_data/s10_lrin3s.npy,s10,lrin3s,lay red in n three soon
processed_grid_data/s10_lrin4p.npy,s10,lrin4p,lay red in n four please
processed_grid_data/s10_lrin5a.npy,s10,lrin5a,lay red in n five again
processed_grid_data/s10_lrit6n.npy,s10,lrit6n,lay red in t six now
processed_grid_data/s10_lrit7s.npy,s10,lrit7s,lay red in t seven soon
processed_grid_data/s10_lrit8p.npy,s10,lrit8p,lay red in t eight please
processed_grid_data/s10_lrit9a.npy,s10,lrit9a,lay red in t nine again
processed_grid_data/s10_lrwb6n.npy,s10,lrwb6n,lay red with b six now
processed_grid_data/s10_lrwb7s.npy,s10,lrwb7s,lay red with b seven soon
processed_grid_data/s10_lrwb8p.npy,s10,lrwb8p,lay red with b eight please
processed_grid_data/s10_lrwb9a.npy,s10,lrwb9a,lay red with b nine again
processed_grid_data/s10_lrwi1s.npy,s10,lrwi1s,lay red with i one soon
processed_grid_data/s10_lrwi2p.npy,s10,lrwi2p,lay red with i two please
processed_grid_data/s10_lrwi3a.npy,s10,lrwi3a,lay red with i three again
processed_grid_data/s10_lrwizn.npy,s10,lrwizn,lay red with i zero now
processed_grid_data/s10_lrwo4n.npy,s10,lrwo4n,lay red with o four now
processed_grid_data/s10_lrwo5s.npy,s10,lrwo5s,lay red with o five soon
processed_grid_data/s10_lrwo6p.npy,s10,lrwo6p,lay red with o six please
processed_grid_data/s10_lrwo7a.npy,s10,lrwo7a,lay red with o seven again
processed_grid_data/s10_lrwu8n.npy,s10,lrwu8n,lay red with u eight now
processed_grid_data/s10_lrwu9s.npy,s10,lrwu9s,lay red with u nine soon
processed_grid_data/s10_lrwv1a.npy,s10,lrwv1a,lay red with v one again
processed_grid_data/s10_lrwvzp.npy,s10,lrwvzp,lay red with v zero please
processed_grid_data/s10_lwab4n.npy,s10,lwab4n,lay white at b four now
processed_grid_data/s10_lwab5s.npy,s10,lwab5s,lay white at b five soon
processed_grid_data/s10_lwab6p.npy,s10,lwab6p,lay white at b six please
processed_grid_data/s10_lwab7a.npy,s10,lwab7a,lay white at b seven again
processed_grid_data/s10_lwah8n.npy,s10,lwah8n,lay white at h eight now
processed_grid_data/s10_lwah9s.npy,s10,lwah9s,lay white at h nine soon
processed_grid_data/s10_lwai1a.npy,s10,lwai1a,lay white at i one again
processed_grid_data/s10_lwaizp.npy,s10,lwaizp,lay white at i zero please
processed_grid_data/s10_lwao2n.npy,s10,lwao2n,lay white at o two now
processed_grid_data/s10_lwao3s.npy,s10,lwao3s,lay white at o three soon
processed_grid_data/s10_lwao4p.npy,s10,lwao4p,lay white at o four please
processed_grid_data/s10_lwao5a.npy,s10,lwao5a,lay white at o five again
processed_grid_data/s10_lwau6n.npy,s10,lwau6n,lay white at u six now
processed_grid_data/s10_lwau7s.npy,s10,lwau7s,lay white at u seven soon
processed_grid_data/s10_lwau8p.npy,s10,lwau8p,lay white at u eight please
processed_grid_data/s10_lwau9a.npy,s10,lwau9a,lay white at u nine again
processed_grid_data/s10_lwbb8n.npy,s10,lwbb8n,lay white by b eight now
processed_grid_data/s10_lwbb9s.npy,s10,lwbb9s,lay white by b nine soon
processed_grid_data/s10_lwbc1a.npy,s10,lwbc1a,lay white by c one again
processed_grid_data/s10_lwbczp.npy,s10,lwbczp,lay white by c zero please
processed_grid_data/s10_lwbi2n.npy,s10,lwbi2n,lay white by i two now
processed_grid_data/s10_lwbi3s.npy,s10,lwbi3s,lay white by i three soon
processed_grid_data/s10_lwbi4p.npy,s10,lwbi4p,lay white by i four please
processed_grid_data/s10_lwbi5a.npy,s10,lwbi5a,lay white by i five again
processed_grid_data/s10_lwbo6n.npy,s10,lwbo6n,lay white by o six now
processed_grid_data/s10_lwbo7s.npy,s10,lwbo7s,lay white by o seven soon
processed_grid_data/s10_lwbo8p.npy,s10,lwbo8p,lay white by o eight please
processed_grid_data/s10_lwbo9a.npy,s10,lwbo9a,lay white by o nine again
processed_grid_data/s10_lwbv1s.npy,s10,lwbv1s,lay white by v one soon
processed_grid_data/s10_lwbv2p.npy,s10,lwbv2p,lay white by v two please
processed_grid_data/s10_lwbv3a.npy,s10,lwbv3a,lay white by v three again
processed_grid_data/s10_lwbvzn.npy,s10,lwbvzn,lay white by v zero now
processed_grid_data/s10_lwib1s.npy,s10,lwib1s,lay white in b one soon
processed_grid_data/s10_lwib2p.npy,s10,lwib2p,lay white in b two please
processed_grid_data/s10_lwib3a.npy,s10,lwib3a,lay white in b three again
processed_grid_data/s10_lwibzn.npy,s10,lwibzn,lay white in b zero now
processed_grid_data/s10_lwih4n.npy,s10,lwih4n,lay white in h four now
processed_grid_data/s10_lwih5s.npy,s10,lwih5s,lay white in h five soon
processed_grid_data/s10_lwih6p.npy,s10,lwih6p,lay white in h six please
processed_grid_data/s10_lwih7a.npy,s10,lwih7a,lay white in h seven again
processed_grid_data/s10_lwin8n.npy,s10,lwin8n,lay white in n eight now
processed_grid_data/s10_lwin9s.npy,s10,lwin9s,lay white in n nine soon
processed_grid_data/s10_lwio1a.npy,s10,lwio1a,lay white in o one again
processed_grid_data/s10_lwiozp.npy,s10,lwiozp,lay white in o zero please
processed_grid_data/s10_lwiu2n.npy,s10,lwiu2n,lay white in u two now
processed_grid_data/s10_lwiu3s.npy,s10,lwiu3s,lay white in u three soon
processed_grid_data/s10_lwiu4p.npy,s10,lwiu4p,lay white in u four please
processed_grid_data/s10_lwiu5a.npy,s10,lwiu5a,lay white in u five again
processed_grid_data/s10_lwwc2n.npy,s10,lwwc2n,lay white with c two now
processed_grid_data/s10_lwwc3s.npy,s10,lwwc3s,lay white with c three soon
processed_grid_data/s10_lwwc4p.npy,s10,lwwc4p,lay white with c four please
processed_grid_data/s10_lwwc5a.npy,s10,lwwc5a,lay white with c five again
processed_grid_data/s10_lwwi6n.npy,s10,lwwi6n,lay white with i six now
processed_grid_data/s10_lwwi7s.npy,s10,lwwi7s,lay white with i seven soon
processed_grid_data/s10_lwwi8p.npy,s10,lwwi8p,lay white with i eight please
processed_grid_data/s10_lwwi9a.npy,s10,lwwi9a,lay white with i nine again
processed_grid_data/s10_lwwp1s.npy,s10,lwwp1s,lay white with p one soon
processed_grid_data/s10_lwwp2p.npy,s10,lwwp2p,lay white with p two please
processed_grid_data/s10_lwwp3a.npy,s10,lwwp3a,lay white with p three again
processed_grid_data/s10_lwwpzn.npy,s10,lwwpzn,lay white with p zero now
processed_grid_data/s10_lwwv4n.npy,s10,lwwv4n,lay white with v four now
processed_grid_data/s10_lwwv5s.npy,s10,lwwv5s,lay white with v five soon
processed_grid_data/s10_lwwv6p.npy,s10,lwwv6p,lay white with v six please
processed_grid_data/s10_lwwv7a.npy,s10,lwwv7a,lay white with v seven again
processed_grid_data/s10_pbaf1s.npy,s10,pbaf1s,place blue at f one soon
processed_grid_data/s10_pbaf2p.npy,s10,pbaf2p,place blue at f two please
processed_grid_data/s10_pbaf3a.npy,s10,pbaf3a,place blue at f three again
processed_grid_data/s10_pbafzn.npy,s10,pbafzn,place blue at f zero now
processed_grid_data/s10_pbal4n.npy,s10,pbal4n,place blue at l four now
processed_grid_data/s10_pbal5s.npy,s10,pbal5s,place blue at l five soon
processed_grid_data/s10_pbal6p.npy,s10,pbal6p,place blue at l six please
processed_grid_data/s10_pbal7a.npy,s10,pbal7a,place blue at l seven again
processed_grid_data/s10_pbar8n.npy,s10,pbar8n,place blue at r eight now
processed_grid_data/s10_pbar9s.npy,s10,pbar9s,place blue at r nine soon
processed_grid_data/s10_pbas1a.npy,s10,pbas1a,place blue at s one again
processed_grid_data/s10_pbaszp.npy,s10,pbaszp,place blue at s zero please
processed_grid_data/s10_pbaz2n.npy,s10,pbaz2n,place blue at z two now
processed_grid_data/s10_pbaz3s.npy,s10,pbaz3s,place blue at z three soon
processed_grid_data/s10_pbaz4p.npy,s10,pbaz4p,place blue at z four please
processed_grid_data/s10_pbaz5a.npy,s10,pbaz5a,place blue at z five again
processed_grid_data/s10_pbbf4n.npy,s10,pbbf4n,place blue by f four now
processed_grid_data/s10_pbbf5s.npy,s10,pbbf5s,place blue by f five soon
processed_grid_data/s10_pbbf6p.npy,s10,pbbf6p,place blue by f six please
processed_grid_data/s10_pbbf7a.npy,s10,pbbf7a,place blue by f seven again
processed_grid_data/s10_pbbl8n.npy,s10,pbbl8n,place blue by l eight now
processed_grid_data/s10_pbbl9s.npy,s10,pbbl9s,place blue by l nine soon
processed_grid_data/s10_pbbm1a.npy,s10,pbbm1a,place blue by m one again
processed_grid_data/s10_pbbmzp.npy,s10,pbbmzp,place blue by m zero please
processed_grid_data/s10_pbbs2n.npy,s10,pbbs2n,place blue by s two now
processed_grid_data/s10_pbbs3s.npy,s10,pbbs3s,place blue by s three soon
processed_grid_data/s10_pbbs4p.npy,s10,pbbs4p,place blue by s four please
processed_grid_data/s10_pbbs5a.npy,s10,pbbs5a,place blue by s five again
processed_grid_data/s10_pbbz6n.npy,s10,pbbz6n,place blue by z six now
processed_grid_data/s10_pbbz7s.npy,s10,pbbz7s,place blue by z seven soon
processed_grid_data/s10_pbbz8p.npy,s10,pbbz8p,place blue by z eight please
processed_grid_data/s10_pbbz9a.npy,s10,pbbz9a,place blue by z nine again
processed_grid_data/s10_pbie6n.npy,s10,pbie6n,place blue in e six now
processed_grid_data/s10_pbie7s.npy,s10,pbie7s,place blue in e seven soon
processed_grid_data/s10_pbie8p.npy,s10,pbie8p,place blue in e eight please
processed_grid_data/s10_pbie9a.npy,s10,pbie9a,place blue in e nine again
processed_grid_data/s10_pbil1s.npy,s10,pbil1s,place blue in l one soon
processed_grid_data/s10_pbil2p.npy,s10,pbil2p,place blue in l two please
processed_grid_data/s10_pbil3a.npy,s10,pbil3a,place blue in l three again
processed_grid_data/s10_pbilzn.npy,s10,pbilzn,place blue in l zero now
processed_grid_data/s10_pbir4n.npy,s10,pbir4n,place blue in r four now
processed_grid_data/s10_pbir5s.npy,s10,pbir5s,place blue in r five soon
processed_grid_data/s10_pbir6p.npy,s10,pbir6p,place blue in r six please
processed_grid_data/s10_pbir7a.npy,s10,pbir7a,place blue in r seven again
processed_grid_data/s10_pbiy8n.npy,s10,pbiy8n,place blue in y eight now
processed_grid_data/s10_pbiy9s.npy,s10,pbiy9s,place blue in y nine soon
processed_grid_data/s10_pbiz1a.npy,s10,pbiz1a,place blue in z one again
processed_grid_data/s10_pbizzp.npy,s10,pbizzp,place blue in z zero please
processed_grid_data/s10_pbwf8n.npy,s10,pbwf8n,place blue with f eight now
processed_grid_data/s10_pbwf9s.npy,s10,pbwf9s,place blue with f nine soon
processed_grid_data/s10_pbwg1a.npy,s10,pbwg1a,place blue with g one again
processed_grid_data/s10_pbwgzp.npy,s10,pbwgzp,place blue with g zero please
processed_grid_data/s10_pbwm2n.npy,s10,pbwm2n,place blue with m two now
processed_grid_data/s10_pbwm3s.npy,s10,pbwm3s,place blue with m three soon
processed_grid_data/s10_pbwm4p.npy,s10,pbwm4p,place blue with m four please
processed_grid_data/s10_pbwm5a.npy,s10,pbwm5a,place blue with m five again
processed_grid_data/s10_pbws6n.npy,s10,pbws6n,place blue with s six now
processed_grid_data/s10_pbws7s.npy,s10,pbws7s,place blue with s seven soon
processed_grid_data/s10_pbws8p.npy,s10,pbws8p,place blue with s eight please
processed_grid_data/s10_pbws9a.npy,s10,pbws9a,place blue with s nine again
processed_grid_data/s10_pgaa4n.npy,s10,pgaa4n,place green at a four now
processed_grid_data/s10_pgaa5s.npy,s10,pgaa5s,place green at a five soon
processed_grid_data/s10_pgaa6p.npy,s10,pgaa6p,place green at a six please
processed_grid_data/s10_pgaa7a.npy,s10,pgaa7a,place green at a seven again
processed_grid_data/s10_pgag8n.npy,s10,pgag8n,place green at g eight now
processed_grid_data/s10_pgag9s.npy,s10,pgag9s,place green at g nine soon
processed_grid_data/s10_pgah1a.npy,s10,pgah1a,place green at h one again
processed_grid_data/s10_pgahzp.npy,s10,pgahzp,place green at h zero please
processed_grid_data/s10_pgan2n.npy,s10,pgan2n,place green at n two now
processed_grid_data/s10_pgan3s.npy,s10,pgan3s,place green at n three soon
processed_grid_data/s10_pgan4p.npy,s10,pgan4p,place green at n four please
processed_grid_data/s10_pgan5a.npy,s10,pgan5a,place green at n five again
processed_grid_data/s10_pgat6n.npy,s10,pgat6n,place green at t six now
processed_grid_data/s10_pgat7s.npy,s10,pgat7s,place green at t seven soon
processed_grid_data/s10_pgat8p.npy,s10,pgat8p,place green at t eight please
processed_grid_data/s10_pgat9a.npy,s10,pgat9a,place green at t nine again
processed_grid_data/s10_pgba8n.npy,s10,pgba8n,place green by a eight now
processed_grid_data/s10_pgba9s.npy,s10,pgba9s,place green by a nine soon
processed_grid_data/s10_pgbb1a.npy,s10,pgbb1a,place green by b one again
processed_grid_data/s10_pgbbzp.npy,s10,pgbbzp,place green by b zero please
processed_grid_data/s10_pgbh2n.npy,s10,pgbh2n,place green by h two now
processed_grid_data/s10_pgbh3s.npy,s10,pgbh3s,place green by h three soon
processed_grid_data/s10_pgbh4p.npy,s10,pgbh4p,place green by h four please
processed_grid_data/s10_pgbh5a.npy,s10,pgbh5a,place green by h five again
processed_grid_data/s10_pgbn6n.npy,s10,pgbn6n,place green by n six now
processed_grid_data/s10_pgbn7s.npy,s10,pgbn7s,place green by n seven soon
processed_grid_data/s10_pgbn8p.npy,s10,pgbn8p,place green by n eight please
processed_grid_data/s10_pgbn9a.npy,s10,pgbn9a,place green by n nine again
processed_grid_data/s10_pgbu1s.npy,s10,pgbu1s,place green by u one soon
processed_grid_data/s10_pgbu2p.npy,s10,pgbu2p,place green by u two please
processed_grid_data/s10_pgbu3a.npy,s10,pgbu3a,place green by u three again
processed_grid_data/s10_pgbuzn.npy,s10,pgbuzn,place green by u zero now
processed_grid_data/s10_pgia1s.npy,s10,pgia1s,place green in a one soon
processed_grid_data/s10_pgia2p.npy,s10,pgia2p,place green in a two please
processed_grid_data/s10_pgia3a.npy,s10,pgia3a,place green in a three again
processed_grid_data/s10_pgiazn.npy,s10,pgiazn,place green in a zero now
processed_grid_data/s10_pgig4n.npy,s10,pgig4n,place green in g four now
processed_grid_data/s10_pgig5s.npy,s10,pgig5s,place green in g five soon
processed_grid_data/s10_pgig6p.npy,s10,pgig6p,place green in g six please
processed_grid_data/s10_pgig7a.npy,s10,pgig7a,place green in g seven again
processed_grid_data/s10_pgim8n.npy,s10,pgim8n,place green in m eight now
processed_grid_data/s10_pgim9s.npy,s10,pgim9s,place green in m nine soon
processed_grid_data/s10_pgin1a.npy,s10,pgin1a,place green in n one again
processed_grid_data/s10_pginzp.npy,s10,pginzp,place green in n zero please
processed_grid_data/s10_pgit2n.npy,s10,pgit2n,place green in t two now
processed_grid_data/s10_pgit3s.npy,s10,pgit3s,place green in t three soon
processed_grid_data/s10_pgit4p.npy,s10,pgit4p,place green in t four please
processed_grid_data/s10_pgit5a.npy,s10,pgit5a,place green in t five again
processed_grid_data/s10_pgwb2n.npy,s10,pgwb2n,place green with b two now
processed_grid_data/s10_pgwb3s.npy,s10,pgwb3s,place green with b three soon
processed_grid_data/s10_pgwb4p.npy,s10,pgwb4p,place green with b four please
processed_grid_data/s10_pgwb5a.npy,s10,pgwb5a,place green with b five again
processed_grid_data/s10_pgwh6n.npy,s10,pgwh6n,place green with h six now
processed_grid_data/s10_pgwh7s.npy,s10,pgwh7s,place green with h seven soon
processed_grid_data/s10_pgwh8p.npy,s10,pgwh8p,place green with h eight please
processed_grid_data/s10_pgwh9a.npy,s10,pgwh9a,place green with h nine again
processed_grid_data/s10_pgwo1s.npy,s10,pgwo1s,place green with o one soon
processed_grid_data/s10_pgwo2p.npy,s10,pgwo2p,place green with o two please
